"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"31",-0.262762263543587,-0.273524345387954,-0.227824572136081,-0.169440062296341,-0.127802082555842,-0.0556566875868835,-0.00226100421150845,0.00251521758226554,1.02079688904841,1.02354581708351,1.01479321554407,1.00360533688329,0.997922364141063,0.990307173570673,0.988587480181038,0.996669485363583,-0.079909241947813,-0.0798454736750256,-0.0612735140332232,-0.0654037361583736,-0.0230911783018254,-0.0346967858080791,-0.0233595694918878,-0.00352778030712031,0.0343062751042238,0.0375310263526846,0.0306708161731949,0.0138605895262005,0.00531574364595023,-0.00665524310904154,-0.0182139246539376,-0.00169740809591148,0.217088812842564,0.191876761931876,0.172706964478203,0.14170237297683,0.126289382645619,0.0969852839633857,0.0597416407904185,0.0161367094291544,21403.2752174438
"32",-0.188931063424362,-0.234370039044553,-0.211571224078341,-0.173225140284138,-0.144383780520122,-0.0786795348901917,-0.00508717844548051,0.00350412498353142,1.00257058137883,1.01484457627846,1.01064234892459,1.00734006557437,1.00673687010572,0.99514761499151,0.989135708367271,0.996060350156657,-0.110736276884933,-0.0837324464547413,-0.0739057735376237,-0.0674792495582119,-0.0192878582122359,-0.0233213586340766,-0.026590608418099,-0.00231002406389209,0.0115093314255414,0.032312593193865,0.0201916336224251,-0.010549754508775,-0.00160251056217859,-0.00179703101114082,-0.0151611926846362,-0.00170771841850701,0.216662519835013,0.185103581231947,0.167049137868699,0.151536091158755,0.126050401606219,0.0962438796033446,0.0611827548298282,0.0158547923581363,21408.2626820997
"33",-0.207130954244858,-0.148031127818245,-0.201075707923999,-0.175940654188185,-0.117259718247183,-0.0620011877486995,-0.0139585452583207,-0.00192417531803664,1.00384495334678,0.990263968783645,1.00802912692456,1.00556001345046,0.996393078647458,0.991664942239642,0.99114088571594,0.997495017566666,-0.0808429712815293,-0.0985347311055649,-0.071107235663106,-0.0442797218569384,-0.0193014239560473,-0.0226307352980276,-0.0228509990053488,-0.00151142691336413,0.0208228175506525,0.0169797045027725,0.00187199953048136,-0.0017419887839486,-0.000638010771041479,0.00310151842182751,-0.0141101826986066,0.00199665586503222,0.219838138442226,0.18552243095668,0.165914227402843,0.148389295328521,0.127798011881678,0.0983342214854792,0.0602588942876738,0.0156037381436555,21401.414348422
"34",-0.218093430291031,-0.239181958779491,-0.238130494162129,-0.179898357524091,-0.12838326692084,-0.0743735685063982,-0.0128878214059368,0.00262855297911332,1.00870068039986,1.01260421368482,1.01818210306316,1.007072219681,1.00090078205868,0.995620164574398,0.99138636652522,0.996529918530017,-0.0906135216419408,-0.089598502730861,-0.0554890697952806,-0.0575818061864691,-0.0301874790322797,-0.0293933547879909,-0.0277963736650608,-0.00443204116164393,0.0119522097802056,0.0362300580689452,0.024520865048896,0.0252694426321058,0.00137605327878015,1.93208237463049e-05,-0.0118328338936996,-0.00127166816598535,0.215920768142895,0.187081974366037,0.16748466005302,0.151625860639582,0.123111060438798,0.0945615250517568,0.05936733107012,0.0158669937832397,21407.2153623689
"35",-0.209630335998623,-0.233537687374725,-0.196311363958862,-0.174440087816524,-0.125349782972253,-0.0788197127587686,-0.00640415082255996,0.00171983105585921,1.01339795893378,1.01337168672103,1.00785934662938,1.0087127662148,0.99659677166704,0.997361159244734,0.989919536077076,0.996594457761907,-0.0967727531511476,-0.0676375834400623,-0.0805433201723141,-0.0667317579127023,-0.0124794366073543,-0.0304545657942481,-0.028634524267171,-0.00196537087818339,0.000345619414436482,0.0318582078879963,0.0120227733261564,-0.011380553916516,0.00978438723098228,-0.00037051280798726,-0.0170126280349162,-0.000331575264862617,0.215872707611221,0.188541598291146,0.170121576199411,0.145903787994338,0.124686610520297,0.0925845404662233,0.0614355595918267,0.0162044114955541,21407.697213141
"36",-0.213912776528167,-0.238630053783238,-0.174180595164169,-0.187434559434979,-0.138912236174876,-0.0368490609447065,-0.023298797115072,0.00493437123120051,1.01234330047633,1.0191291091474,1.00096165374839,1.01459671080806,1.00108038747416,0.987288999699759,0.994200518302264,0.995718962145054,-0.0928906123816261,-0.0925371448960159,-0.0814723727521895,-0.063360808269113,-0.00647038868494744,-0.0437845529746696,-0.0173097690151276,-0.00452308509576337,-0.0175216711816316,0.0164274878742116,0.00239033980394463,0.00200079540683512,0.012736086266619,-0.0156795991778618,-0.0118349500621674,-0.002233250977686,0.216988155945057,0.193060339381105,0.172239714957233,0.150979819403838,0.127589040123392,0.0979618776137473,0.0590107197196666,0.016263334084378,21398.5810563188
"37",-0.228784437443861,-0.244910419471058,-0.240869609267645,-0.20444729983399,-0.145283686425208,-0.0715902336676985,-0.034143006925762,-0.00229159828764511,1.01236801761169,1.01309807746001,1.02250239868323,1.01563403691096,1.00585587008549,0.991855809345889,0.998947666164373,0.997558904289592,-0.068018077821868,-0.0704673800338188,-0.058211388210173,-0.0417242448361905,-0.0308998157559839,-0.0219964713130113,-0.019795285765749,-0.00129108324703748,0.011271655963453,0.0518259927718466,0.016178262932839,0.00353745472257323,0.000509004829412926,0.00952317153939078,-0.0150210479781124,0.000333512334163647,0.221271114312285,0.184199142775434,0.169479492112376,0.150423113357899,0.123818387730536,0.0964509029607076,0.0595340710146454,0.0160321271069486,21397.5724059475
"38",-0.169351711203689,-0.188079435195946,-0.227927205184354,-0.177133837569853,-0.12113253792364,-0.0576838025270311,-0.0110298875140602,0.00265092943676668,0.996946701582514,1.00113303878314,1.01469903322629,1.005409263496,0.996274528413836,0.989883545777998,0.989888146655251,0.996472488803524,-0.0898263444729611,-0.0948792932810978,-0.0570903410684939,-0.0451251455354365,-0.0120628169388215,-0.0282119057361413,-0.021737817640346,-0.0029404007864474,-0.0129969359939916,0.0180174816640462,0.0327172918538098,0.00799161866795043,0.0161140762555574,0.00229613577057025,-0.0130375806801061,-0.00116474667957588,0.210168240548968,0.186901226220514,0.171142279287647,0.15086977773526,0.123518733217525,0.0962918583544403,0.0588162415177989,0.0156493341800255,21407.6884125213
"39",-0.24479842120099,-0.193607022723192,-0.231773888154549,-0.22510697748522,-0.130471412816793,-0.045307098579117,-0.0186773655058478,0.00242756140407254,1.01687173695621,1.00319158040456,1.01815194003075,1.01962629376712,1.00080400189416,0.989534657545767,0.993483433482569,0.996482615790264,-0.0808881178032291,-0.105910087397212,-0.0728046860308598,-0.0417392413487668,-0.0366372932320356,-0.0297881773863121,-0.0253633416366755,-0.00304875936213811,0.0261922174895288,0.0224458063574197,0.00720973400970579,0.0162477784186344,-0.000147975070313233,-0.014483187594225,-0.0149260169015323,-0.00078026585617519,0.204863910978813,0.186721743896258,0.165809910374975,0.14928707991701,0.12302899859167,0.094971029418282,0.0606639885197331,0.015617073574531,21401.4708607685
"40",-0.274320466978668,-0.242675406176934,-0.20316974393318,-0.175646021314534,-0.0985865085488991,-0.0409922014986704,-0.0227342668644706,0.00454129924735551,1.02626492237997,1.01913369223865,1.00758094338014,1.00481361355226,0.990504047880854,0.986782799403658,0.993568373912309,0.996158211417648,-0.08060570912486,-0.0924166093097088,-0.0756461997735761,-0.0341664625038329,-0.0317669356565677,-0.0358885432188397,-0.0209409536684835,-0.00342153665824287,0.000313358903144608,0.0237711778801508,0.00672757990623101,0.00871386469142297,-0.00728684859839247,-0.00802124005415213,-0.00854033993959199,-0.00242655777637849,0.209920014480433,0.192042337703133,0.169536251112214,0.147018407447366,0.122615307192594,0.0951317652912755,0.0595664635878233,0.0159948014449999,21403.5335342975
"41",-0.224184040127536,-0.186292738626958,-0.209912258935004,-0.209834644586866,-0.135887439738941,-0.0780218687115154,-0.0199217867028167,0.00122987053476586,1.01369000022261,1.00285457992398,1.01146856112111,1.01670314238899,0.999382827229465,0.998766238140354,0.994263806302804,0.99650719746007,-0.0952723917771326,-0.096033051541192,-0.0709124877352067,-0.0387641176869533,-0.0165810541826161,-0.0307745743861328,-0.0259842378513203,-0.00209391252651632,-0.00688885169509451,0.0198457057399517,0.0166123913911548,0.0209358172532991,0.00926827723084041,-0.00750132919706165,-0.01953276985329,-0.000601886958285825,0.211488861941292,0.191653166240835,0.165975307189194,0.146036386915924,0.123129458005723,0.0958723547074591,0.0597136745554551,0.0160402858430025,21406.5469431325
"42",-0.286432389087686,-0.176645646720636,-0.21906420698802,-0.163440259256797,-0.118504218429619,-0.0803528950566051,-0.0163489125230491,0.00306216283918666,1.0294252720168,1.00352454158478,1.01626745803502,1.00510272085871,0.999454598663935,0.996643394411061,0.993200708330487,0.995948299269036,-0.0847339275448336,-0.107131338250873,-0.0947492960403073,-0.0620314416681336,-0.0335338677532289,-0.0292614855124828,-0.0276125117802714,-0.00162742326940345,0.0115837478579296,-0.00810756889849772,0.0115556467562692,0.003355439445747,-0.00819032524111664,0.0113896246778817,-0.0136216449034569,-0.000358031400324138,0.21329537917341,0.186258682835215,0.169652306689531,0.148874462095625,0.122635914046071,0.0968788123122466,0.0604324628148871,0.0160185294393827,21402.1414935643
"43",-0.189803854594476,-0.233635139415972,-0.191244750713964,-0.214038292607878,-0.186343639626617,-0.0483706952026578,-0.0235351629341056,0.00140037818711883,1.00190997539837,1.01338116965258,1.00981364579921,1.01718220976731,1.01651273942402,0.98811057347882,0.994951586111239,0.997229161571725,-0.108108435062405,-0.0862723834396351,-0.076014631892819,-0.0466452403708031,0.00351548665199018,-0.0363163199207326,-0.0199587899969112,-0.0035000191477617,-0.000430891989589796,0.0287135344417949,-0.0120852475061348,0.0131619267793244,0.0114204046565366,0.00288139990091778,-0.0190716458501127,-0.00227912913733131,0.218423998617662,0.192740905408137,0.165230884645907,0.152035867651244,0.122718528908403,0.0969082869214533,0.0593681396684085,0.0159715518390648,21396.1967348495
"44",-0.258347510359633,-0.216141368278655,-0.264782819709758,-0.190085956994272,-0.118260330427199,-0.0597438920152511,-0.00645828722501506,0.00504144839396694,1.02321118324262,1.0114683008979,1.03068909625935,1.01147491921519,0.999417381256928,0.991299848888473,0.988615587910957,0.995750090650055,-0.0938374775582183,-0.106580704304238,-0.0596799993493317,-0.0496991038579057,-0.03531849309857,-0.0336484167087347,-0.0287150031807602,-0.00248235853573445,0.0180771353887934,0.0145316897031101,0.00696880670188142,0.0194343574355003,-0.00349712547682014,-0.0050288294846919,-0.0176068186285575,-0.00283777779555633,0.214612985139986,0.189625710227433,0.167440008916561,0.149925149364919,0.122532773638904,0.0949203695548248,0.0576430041091322,0.0158806285412672,21395.9939883336
"45",-0.258957405510074,-0.198392704093729,-0.227036347846145,-0.168971749063035,-0.110947554686626,-0.0879909791967475,-0.00893587236598245,0.00154600173326272,1.01754976545579,1.00298230782641,1.0166589052509,1.00677750495058,0.996382580630149,0.997636845036856,0.990733519973337,0.996676331219964,-0.0777931013675967,-0.0797676155005303,-0.0743964321942228,-0.0398375564254417,-0.0258230249848348,-0.0242653329311694,-0.022982750621095,-0.00274218683602888,0.0219420991162978,0.0381416671882392,0.0219175822621582,-0.00731228662006388,0.000858200763155253,0.00369356226256915,-0.0121084641227698,-0.00158336678895911,0.209660674592195,0.188900610489126,0.168454029637159,0.151333509608197,0.123793814825177,0.0962167882454545,0.0606552810565831,0.0162204834948987,21402.6313362331
"46",-0.188302450141742,-0.193980049849555,-0.224123298779265,-0.215347080551439,-0.154500318127185,-0.0786852605429056,-0.0221144549523195,-0.00253977385497535,1.00435614362504,1.00686340296514,1.01693517528251,1.02074627451475,1.00741380205591,0.996764158649053,0.9930329656536,0.997692310722819,-0.126772545106747,-0.098283669023288,-0.0732504975332636,-0.0518227887989743,-0.0187843015187394,-0.0244612378941117,-0.0170093495966136,0.00121390555081536,0.0144849094964359,-0.000335514590607925,0.0145791642481573,1.73646473457874e-05,0.0104426193731005,-0.00871613802349511,-0.00534973428942271,0.000793634645878088,0.213477258979264,0.188779440160952,0.16791261559643,0.151464265569195,0.123089138381064,0.0958520879116971,0.0602304016235693,0.0158510063761972,21397.5329300198
"47",-0.201702700531163,-0.201155438713504,-0.237538740761232,-0.242233314658228,-0.175001402322552,-0.0657303821500719,-0.0203429781504687,0.00276090489076781,1.004281848546,1.00586561777372,1.01682356330917,1.02589726288467,1.01078299604036,0.993622593354285,0.993509383164305,0.996509867619285,-0.110124047605656,-0.0826392695493086,-0.0657635575848936,-0.0420949063280446,-0.0120619307960514,-0.0366079721859947,-0.0198987624433521,-0.00391242828260011,0.00276661068023133,0.0221864226875594,0.0242707478146912,0.0197818251653253,0.0231171538602763,-0.00010039932581004,-0.0107566199933441,-0.00098474242237164,0.216035217689954,0.185535566800252,0.174084739865876,0.151123949269163,0.125475206892136,0.0970749188172298,0.0618103642738993,0.0157872826596046,21403.6995866732
"48",-0.253082128721625,-0.193208923629153,-0.24235119609476,-0.186219831395825,-0.121889889317616,-0.0491287853467867,-0.0299001534182481,0.00459594504549239,1.01896305717621,1.00426239561882,1.0215967505631,1.01017251305184,0.995479840289214,0.987191036143456,0.997093496835072,0.996032518832465,-0.0672760663665235,-0.0919977988267351,-0.0646891203998136,-0.0584779496248658,-0.0160411209786531,-0.0301908642839554,-0.0234347646797671,-0.00397201884860156,0.0151964340831409,0.0276375392421796,0.0118281274399435,0.0027691181515154,0.00832514045416927,0.0042882506568879,-0.0174001171194212,-0.00207330227125005,0.215812743440546,0.188568226484616,0.168098328867401,0.146817902907364,0.121825380123132,0.0965365696991887,0.0610769096597375,0.0157501968064368,21408.8691169894
"49",-0.261333889631778,-0.291055519450227,-0.217193763704075,-0.145231807312323,-0.146591025702361,-0.0652360087634656,-0.0269292439614253,0.00259250030320183,1.02120094940537,1.02994303947496,1.01632760587027,1.00099925667085,1.00272619461474,0.990622398210679,0.994586820261629,0.996175193715539,-0.0795136533654072,-0.072364744127723,-0.0560820367636587,-0.0694938025227517,-0.00925197638078288,-0.0180620912977795,-0.017968744149169,-0.00210262513748824,0.00794262729028994,0.0497482276265439,-0.00485602572013796,0.0019275519787475,0.0193353474845792,0.0101087915557396,-0.0097900297899847,2.80644446084085e-05,0.219294772563209,0.189878260587785,0.172348541693082,0.150130084152949,0.122541552825575,0.0970568700184472,0.060887196808389,0.0158123009273181,21398.818905126
"50",-0.245002877122326,-0.250260438579594,-0.246228061308797,-0.204510674704773,-0.105967381315411,-0.0419843722716419,-0.00294794840052379,0.00307722164588664,1.0243837944599,1.02090375974103,1.02140702680165,1.01225893826231,0.994568926753735,0.985779001003805,0.989075561421465,0.996353412320034,-0.0939192679718395,-0.0737200764320232,-0.0638137891162509,-0.0328193488820798,-0.0309854522606174,-0.0363056364278468,-0.0255687503892341,-0.00322707115048901,-0.00798901954129795,0.0182494535798977,0.0194511027665102,0.0106888546711933,-0.00729720463880063,-0.00745048316684506,-0.0148128671615439,-0.00126791716981482,0.217917310159472,0.185826145003545,0.167205643525942,0.157486147897013,0.123348858222145,0.0946807683855256,0.0599832478824305,0.016065943033177,21403.4450842943
"51",-0.20871474526252,-0.225534699000309,-0.213282367760361,-0.184063495350418,-0.158752428006731,-0.0693315691390246,-0.00390429666727928,-0.000146753328187575,1.00528659647234,1.00941136064718,1.01499443860296,1.01083863096876,1.00498593431852,0.991737901911732,0.987876202241743,0.997484169666027,-0.0877646993509439,-0.07498893544822,-0.0920747491587476,-0.0654250893975196,-0.0113384263145716,-0.0245487963530778,-0.0198881139838472,-0.00265138233705748,0.0271475457624643,0.0368790073748864,0.000868965142534956,0.00377244911357781,0.0189793940794572,0.00344277598801858,-0.0142178242937084,-0.00128965520654773,0.216841501266928,0.184351172529271,0.171953889785938,0.144535987494281,0.1237774533907,0.0962039667016463,0.0598063707856722,0.0155573370144514,21404.8229289045
"52",-0.20259450181362,-0.270747027037916,-0.229745753941127,-0.191140105625003,-0.130265060634029,-0.0644948303319974,-0.0131010698195295,0.00246519409102723,1.00571617471067,1.02462005438792,1.0146053004554,1.00883129845151,0.997599197371685,0.994885281300976,0.992077278813375,0.99638635954883,-0.074902691041711,-0.0854560073076988,-0.052804846003601,-0.0487150391863629,-0.0144588069657124,-0.03731058109905,-0.0239723137974869,-0.00375172813849131,0.00376777396403177,0.0379657423378736,0.0167334763938307,0.0188449502439527,0.0321452389312842,0.000126130169473633,-0.0132238906556641,-0.0010070682738968,0.208524606849282,0.185028376742903,0.170372031476231,0.15135265434814,0.126232922332735,0.0983194431464476,0.0606686567657813,0.0159830338431179,21398.6758543474
"53",-0.262569718510259,-0.201762652960874,-0.268873007878313,-0.189488155318773,-0.126725985843566,-0.0852258948656593,-0.0204012731467536,-0.00221424226995937,1.02204098803005,1.00488630150978,1.0269353398104,1.01284662402217,0.997137214437883,0.996748106141407,0.99414016030624,0.99771432436715,-0.0776791614797143,-0.0849133156001554,-0.0625589356426058,-0.0693292903482888,-0.0129487161552888,-0.0212963907724033,-0.0239461840306342,-0.00177719597422896,0.00250879481494638,0.0196325868833799,0.0234181641749459,-0.00623705266546092,0.00529939550351405,0.00750094501325004,-0.0165018845317748,0.000417012261873401,0.218508985625444,0.187294710222206,0.164986322075506,0.153703714386831,0.120843508927013,0.0972382382790963,0.0613977887258238,0.0159135144759538,21405.3346805006
"54",-0.217843532632174,-0.214047074442775,-0.198727331585669,-0.123842302779051,-0.131357348404905,-0.0533439154932703,-0.0208597723583339,0.00130534678943815,1.00903219767681,1.00998840141867,1.00770409680258,0.995294329042659,1.00367304969555,0.992723557416776,0.995045318008551,0.996691831009652,-0.0918921569949084,-0.0913451385903075,-0.0728002130019298,-0.0699229091612032,-0.0337348915988277,-0.0459990225424575,-0.026511309860404,-0.00287418366982185,0.0198551998023768,0.0257947049682749,-0.00279788804226284,-0.0173086626901325,-0.00779672329745944,-0.0134609240705767,-0.0175921331493781,-0.000637595045608239,0.221116178275899,0.190658604097356,0.168369159363807,0.152230120883768,0.123227824170869,0.0960582152354215,0.0583658229619181,0.0156599262497765,21400.9520047511
"55",-0.199549051059025,-0.259351666305177,-0.234183441903389,-0.204589131169335,-0.13143667577141,-0.0562772426645457,-0.0191444648957451,0.000188101639482458,1.00235481612486,1.02236993527717,1.01699907078085,1.01744294238682,0.999962079326486,0.990041698294512,0.992894285485041,0.997440698445723,-0.0944535990689308,-0.080157108631162,-0.063026444285294,-0.0516883884679769,-0.0180826838141594,-0.0295316625090851,-0.0236667548266026,-0.00297485811155986,0.0101896709310092,0.0410335252520629,0.0302438559042272,-0.00164370468933187,0.00981281279450909,0.00176310770200879,-0.0113446031373122,-0.00166363979807414,0.212618688004324,0.182335275573041,0.172235696425608,0.143939874131098,0.126145351775519,0.0969146287348029,0.0601421620325711,0.0159970669092948,21409.5343322894
"56",-0.240288275498525,-0.227825869794465,-0.197655243119474,-0.19335702220052,-0.136257232218943,-0.0658866661524753,-0.0176371599798238,0.00134140665046541,1.01858021876032,1.01015274183439,1.00620058666964,1.01236645266655,1.00136295378358,0.993903058999645,0.991184850406366,0.99694141425725,-0.104628543572156,-0.0815105399928516,-0.0548042659183103,-0.0517324748038967,-0.0213533068761335,-0.0311016462521086,-0.0223726463590871,-0.00372793575665854,-0.0034796303499504,0.017014107819501,0.000343379712973952,0.0113827379984359,0.00699825543886089,-0.00346463681862964,-0.0121507850908918,-0.00204504691572667,0.210815805879608,0.195785674559792,0.164186113699133,0.15136826414354,0.123099396539014,0.096779335063502,0.0573715667034101,0.0164870584501027,21396.2964345526
"57",-0.224978516610236,-0.229082142085574,-0.238914748100061,-0.171572059612235,-0.14623012843056,-0.0698925588404438,-0.0104605255393324,0.00306918863989056,1.01305278917755,1.01436313603082,1.01896873545008,1.00735747490745,1.00616057070111,0.99494906213322,0.99017142721947,0.995954718840204,-0.0947349433623653,-0.0886121093093507,-0.0759468168937845,-0.0645231415030631,-0.0260124561602107,-0.0278169956401851,-0.0266282349154278,-0.00302372089459458,0.0138210718436506,0.0141966231639074,0.00877060773610412,0.00302290512127808,0.00864185356733654,-0.00351810549982256,-0.0103361244120482,0.000479946503066245,0.213517560115467,0.18184626067366,0.173793897323366,0.151509217826573,0.125130589878864,0.0936173054244769,0.0602859588712934,0.0163784525606116,21405.7213815469
"58",-0.224153532382949,-0.233858959685376,-0.202861833305558,-0.206158004531086,-0.129317336701004,-0.0733296716747838,-0.02268967036817,0.000998115176430166,1.01190343007445,1.01587096224481,1.00882125717217,1.01599431473196,0.996342207579744,0.996081904209278,0.994535963338524,0.996756541428894,-0.0843658159737383,-0.08130218177774,-0.0698707944226117,-0.04642347125393,-0.00855222529732164,-0.0291596298074018,-0.0189128815969135,-0.00224765988310673,-0.00422263638772678,0.033507281926738,0.0232129730300944,0.00873787540615275,0.0168594392602342,0.00104942381598151,-0.0125768920966663,0.00137033251210976,0.218519364829342,0.182741895689778,0.173511204441465,0.150916451786256,0.123110440166691,0.0984439895380887,0.0601161364145874,0.0153159350172124,21403.1352349574
